,Discriminacao,Dificuldade,Adivinhacao
V295,6.510,-0.025,0.092
V296,2.808,-1.872,0.148
V297,2.179,-0.440,0.076
V298,2.133,-0.216,0.095
V299,-2.051,-0.359,0.004
V300,2.808,-1.872,0.149
V301,2.809,-1.872,0.149
V302,3.207,-0.199,0.056
V303,7.002,0.703,0.297
V304,2.809,-1.871,0.149
V305,3.440,-0.526,0.059
V306,-3.554,-3.028,0.005
V307,5.926,-0.401,0.108
V308,6.510,-0.025,0.093
V309,2.809,-1.870,0.150
V310,2.810,-1.870,0.150
V311,3.340,-0.648,0.047
V312,2.810,-1.870,0.151
V313,2.810,-1.869,0.151
V314,5.924,-0.401,0.109
V315,2.810,-1.869,0.152
V316,3.340,-0.648,0.047
V317,1.900,-1.336,0.062
V318,5.924,-0.401,0.109
V319,6.245,0.062,0.047
V320,5.924,-0.401,0.110
V321,1.521,4.058,0.886
V322,6.509,-0.024,0.094
V323,2.811,-1.867,0.153
V324,1.900,-1.336,0.062
V325,2.812,-1.867,0.153
V326,5.923,-0.401,0.110
V327,2.812,-1.866,0.154
V328,2.812,-1.866,0.154
V329,-3.554,-3.028,0.005
V330,2.812,-1.866,0.154
V331,-13.311,-0.280,0.397
V332,5.922,-0.401,0.111
V333,2.813,-1.865,0.155
V334,5.922,-0.401,0.111
V335,7.831,0.484,0.047
V336,6.245,0.063,0.047
V337,2.813,-1.864,0.155
V338,5.921,-0.401,0.112
V339,3.780,0.459,0.191
V340,2.814,-1.864,0.156
V341,2.814,-1.863,0.156
V342,2.814,-1.863,0.157
V343,2.814,-1.863,0.157
V344,5.920,-0.401,0.112
V345,2.815,-1.862,0.157
V346,5.064,0.483,0.201
V347,-1.098,-3.809,0.648
V348,5.920,-0.401,0.113
V349,5.920,-0.401,0.113
V350,5.920,-0.401,0.113
V351,5.919,-0.401,0.113
V352,2.816,-1.860,0.159
V353,3.598,-0.036,0.060
V354,2.816,-1.860,0.159
V355,2.816,-1.859,0.160
V356,3.340,-0.648,0.047
V357,2.816,-1.859,0.160
V358,1.864,-1.384,0.057
V359,2.816,-1.859,0.160
V360,2.817,-1.858,0.160
V361,3.340,-0.648,0.047
V362,5.918,-0.401,0.114
V363,5.918,-0.401,0.114
V364,5.918,-0.401,0.115
V365,2.818,-1.857,0.162
V366,-0.210,13.107,0.084
V367,5.917,-0.401,0.115
V368,1.374,-2.225,0.064
V369,2.205,-0.415,0.074
V370,2.818,-1.856,0.162
V371,0.967,-0.457,0.072
V372,6.245,0.063,0.047
V373,2.818,-1.856,0.163
V374,-3.994,0.555,0.003
V375,2.818,-1.856,0.163
V376,2.819,-1.855,0.163
V377,6.505,-0.023,0.098
V378,5.916,-0.400,0.116
V379,2.819,-1.854,0.164
V380,-0.996,-4.206,0.698
V381,5.916,-0.400,0.116
V382,5.915,-0.400,0.116
V383,2.820,-1.853,0.165
V384,6.000,0.493,0.085
V385,5.915,-0.400,0.117
V386,2.730,-0.223,0.088
V387,-11.622,-0.988,0.001
V388,2.820,-1.852,0.166
V389,5.914,-0.400,0.117
V390,3.735,0.423,0.165
V391,6.245,0.063,0.047
V392,4.744,0.339,0.157
V393,5.914,-0.400,0.117
V394,5.914,-0.400,0.118
V395,2.005,-1.203,0.061
V396,4.540,0.078,0.054
V397,4.721,0.197,0.057
V398,6.489,1.006,0.241
V399,2.821,-1.851,0.167
V400,4.721,0.197,0.057
V401,2.821,-1.851,0.167
V402,6.504,-0.023,0.100
V403,2.822,-1.850,0.168
V404,2.822,-1.850,0.168
V405,3.340,-0.648,0.047
V406,2.822,-1.849,0.169
V407,3.208,-0.198,0.056
V408,2.324,-0.176,0.092
V409,2.823,-1.849,0.169
V410,2.823,-1.849,0.169
V411,2.823,-1.848,0.169
V412,2.823,-1.848,0.170
V413,5.912,-0.400,0.119
V414,5.912,-0.400,0.119
V415,6.503,-0.023,0.101
V416,3.340,-0.648,0.047
V417,2.065,-0.482,0.059
V418,2.824,-1.847,0.171
V419,8.308,0.839,0.306
V420,6.244,0.063,0.047
V421,5.911,-0.400,0.120
V422,5.911,-0.400,0.120
V423,-11.622,-0.988,0.001
V424,2.825,-1.845,0.172
V425,2.825,-1.845,0.172
V426,2.825,-1.844,0.173
V427,5.910,-0.400,0.121
V428,2.826,-1.844,0.173
V429,2.826,-1.843,0.174
V430,5.909,-0.400,0.121
V431,5.909,-0.400,0.122
V432,-5.533,-1.210,0.726
V433,3.340,-0.648,0.048
V434,2.826,-1.842,0.175
V435,2.827,-1.842,0.175
V436,5.908,-0.400,0.122
V437,6.501,-0.022,0.103
V438,5.908,-0.400,0.122
V439,2.828,-1.841,0.176
V440,3.340,-0.648,0.048
V441,2.828,-1.840,0.176
V442,2.828,-1.840,0.177
V443,2.828,-1.840,0.177
V444,2.828,-1.839,0.177
V445,5.907,-0.400,0.123
V446,5.907,-0.400,0.123
V447,2.829,-1.838,0.178
V448,6.500,-0.022,0.104
V449,5.906,-0.400,0.124
V450,2.830,-1.837,0.179
V451,5.905,-0.400,0.124
V452,2.830,-1.837,0.180
V453,2.830,-1.836,0.180
V454,5.905,-0.400,0.125
V455,5.905,-0.400,0.125
V456,2.121,-0.754,0.066
V457,5.904,-0.400,0.125
V458,2.831,-1.835,0.181
V459,8.579,0.814,0.334
V460,2.744,-0.435,0.064
V461,6.499,-0.022,0.105
V462,2.831,-1.834,0.182
V463,2.832,-1.834,0.182
V464,3.208,-0.198,0.056
V465,6.244,0.063,0.047
V466,2.832,-1.834,0.183
V467,3.957,0.218,0.119
V468,4.111,0.029,0.055
V469,2.832,-1.833,0.183
V470,2.832,-1.833,0.183
V471,2.832,-1.832,0.183
V472,2.833,-1.832,0.184
V473,3.340,-0.648,0.048
V474,3.340,-0.647,0.048
V475,2.833,-1.832,0.184
V476,6.498,-0.022,0.106
V477,6.498,-0.022,0.106
V478,2.834,-1.831,0.185
V479,1.863,-1.384,0.057
V480,5.902,-0.399,0.127
V481,2.834,-1.830,0.186
V482,8.309,0.839,0.306
V483,2.834,-1.830,0.186
V484,2.834,-1.829,0.186
V485,3.340,-0.647,0.048
V486,5.901,-0.399,0.128
V487,2.835,-1.829,0.187
V488,5.900,-0.399,0.128
V489,2.835,-1.828,0.187
V490,5.900,-0.399,0.129
V491,5.900,-0.399,0.129
V492,5.900,-0.399,0.129
V493,2.836,-1.827,0.189
V494,2.836,-1.826,0.189
V495,5.899,-0.399,0.129
V496,5.899,-0.399,0.130
V497,2.837,-1.825,0.190
V498,3.315,0.357,0.082
V499,3.209,-0.198,0.057
V500,6.496,-0.021,0.108
V501,2.837,-1.825,0.190
